userId,jobID,Clicks,job_category
373,2312,69,IT
405,2312,65,IT
452,2312,94,IT
497,2312,40,IT
505,2312,65,IT
545,2312,34,IT
605,2312,49,IT
102,2345,33,Retial
232,2345,18,Retial
518,2345,57,Retial
545,2345,75,Retial
102,2362,74,Retial
232,2362,18,Retial
547,2362,1,Retial
564,2362,14,Retial
102,2397,99,Retial
564,2397,40,Retial
102,2453,13,Retial
195,2453,88,Retial
232,2453,4,Retial
342,2453,20,Retial
393,2453,47,Retial
452,2453,61,Retial
518,2453,76,Retial
102,2548,30,Retial
128,2548,99,Retial
262,2548,53,Retial
564,2548,47,Retial
102,2725,2,Retial
427,2725,36,Retial
452,2725,58,Retial
467,2725,11,Retial
564,2725,4,Retial
102,2747,3,Retial
185,2747,8,Retial
232,2747,18,Retial
294,2747,13,Retial
304,2747,71,Retial
358,2747,20,Retial
392,2747,92,Retial
393,2747,76,Retial
405,2747,28,Retial
468,2747,63,Retial
482,2747,62,Retial
564,2747,62,Retial
598,2747,42,Retial
646,2747,34,Retial
102,2764,58,Retial
242,2764,27,Retial
265,2764,39,Retial
360,2764,36,Retial
405,2764,70,Retial
547,2764,96,Retial
102,2784,86,Retial
119,2784,99,Retial
482,2784,52,Retial
102,2820,56,Retial
436,2820,50,Retial
102,2844,80,Retial
373,2844,35,Retial
564,2844,99,Retial
102,2859,36,Retial
232,2859,26,Retial
497,2859,27,Retial
547,2859,20,Retial
595,2859,76,Retial
102,2866,76,Retial
294,2866,59,Retial
311,2866,77,Retial
342,2866,35,Retial
380,2866,37,Retial
452,2866,7,Retial
545,2866,48,Retial
547,2866,86,Retial
564,2866,98,Retial
605,2866,99,Retial
102,2919,46,Marketing
105,2919,50,Marketing
119,2919,99,Marketing
214,2919,75,Marketing
232,2919,12,Marketing
242,2919,87,Marketing
265,2919,42,Marketing
311,2919,70,Marketing
312,2919,1,Marketing
321,2919,81,Marketing
388,2919,15,Marketing
405,2919,98,Marketing
510,2919,37,Marketing
547,2919,73,Marketing
564,2919,87,Marketing
569,2919,51,Marketing
575,2919,95,Marketing
102,2920,14,Marketing
133,2920,6,Marketing
222,2920,4,Marketing
587,2920,13,Marketing
102,2922,22,Marketing
405,2922,18,Marketing
624,2922,33,Marketing
102,3011,59,Marketing
119,3011,33,Marketing
195,3011,12,Marketing
232,3011,31,Marketing
387,3011,64,Marketing
452,3011,81,Marketing
529,3011,9,Marketing
547,3011,53,Marketing
575,3011,62,Marketing
647,3011,22,Marketing
102,3061,62,Marketing
178,3061,67,Marketing
195,3061,72,Marketing
311,3061,4,Marketing
387,3061,19,Marketing
505,3061,59,Marketing
547,3061,3,Marketing
575,3061,29,Marketing
585,3061,55,Marketing
595,3061,92,Marketing
605,3061,18,Marketing
102,3093,65,Marketing
232,3093,4,Marketing
387,3093,43,Marketing
505,3093,78,Marketing
529,3093,19,Marketing
547,3093,60,Marketing
575,3093,17,Marketing
102,3145,19,Marketing
232,3145,5,Marketing
388,3145,57,Marketing
407,3145,33,Marketing
564,3145,85,Marketing
605,3145,13,Marketing
102,3163,4,Marketing
265,3163,99,Marketing
407,3163,57,Marketing
427,3163,11,Marketing
472,3163,95,Marketing
529,3163,77,Marketing
558,3163,24,Marketing
102,3223,93,Marketing
262,3223,76,Marketing
348,3223,68,Marketing
564,3223,83,Marketing
102,3224,73,Marketing
257,3224,7,Marketing
405,3224,51,Marketing
472,3224,93,Marketing
102,3327,71,Marketing
509,3327,73,Marketing
624,3327,55,Marketing
102,3329,37,Marketing
102,3342,20,Marketing
242,3342,62,Marketing
388,3342,1,Marketing
430,3342,37,Marketing
472,3342,11,Marketing
564,3342,60,Marketing
609,3342,15,Marketing
102,3350,33,Marketing
118,3350,15,Marketing
119,3350,67,Marketing
165,3350,59,Marketing
175,3350,73,Marketing
195,3350,16,Marketing
232,3350,16,Marketing
376,3350,55,Marketing
452,3350,48,Marketing
547,3350,35,Marketing
102,3469,1,Marketing
232,3469,10,Marketing
242,3469,90,Marketing
258,3469,22,Marketing
278,3469,98,Marketing
358,3469,6,Marketing
387,3469,1,Marketing
431,3469,46,Marketing
452,3469,3,Marketing
547,3469,99,Marketing
575,3469,12,Marketing
585,3469,74,Marketing
102,3511,61,Marketing
412,3511,6,Marketing
624,3511,69,Marketing
626,3511,72,Marketing
102,3521,70,Marketing
299,3521,35,Marketing
407,3521,80,Marketing
451,3521,64,Marketing
470,3521,98,Marketing
472,3521,97,Marketing
486,3521,89,Marketing
547,3521,58,Marketing
564,3521,53,Marketing
580,3521,53,Marketing
585,3521,88,Marketing
102,3544,7,Marketing
239,3544,86,Marketing
564,3544,98,Marketing
102,3547,79,Marketing
564,3547,33,Marketing
587,3547,10,Marketing
609,3547,83,Marketing
102,3550,48,Marketing
493,3550,74,Marketing
580,3550,36,Marketing
102,3565,56,Marketing
117,3565,78,Marketing
175,3565,22,Marketing
196,3565,82,Marketing
296,3565,46,Marketing
452,3565,20,Marketing
547,3565,44,Marketing
564,3565,49,Marketing
626,3565,100,Marketing
656,3565,70,Marketing
665,3565,6,Marketing
102,3588,93,Marketing
585,3588,53,Marketing
102,3590,75,Marketing
564,3590,49,Marketing
581,3590,69,Marketing
102,3591,27,Marketing
160,3591,98,Marketing
195,3591,48,Marketing
196,3591,7,Marketing
239,3591,5,Marketing
242,3591,78,Marketing
301,3591,26,Marketing
311,3591,64,Marketing
358,3591,47,Marketing
439,3591,79,Marketing
452,3591,82,Marketing
461,3591,85,Marketing
463,3591,73,Marketing
533,3591,22,Marketing
564,3591,6,Marketing
575,3591,96,Marketing
621,3591,11,Marketing
624,3591,59,Marketing
102,3609,41,Marketing
452,3609,16,Marketing
102,3655,32,Marketing
452,3655,65,Marketing
102,3675,56,Marketing
128,3675,53,Marketing
222,3675,50,Marketing
294,3675,35,Marketing
311,3675,46,Marketing
328,3675,63,Marketing
387,3675,56,Marketing
505,3675,4,Marketing
547,3675,79,Marketing
575,3675,10,Marketing
585,3675,57,Marketing
102,3678,25,Marketing
222,3678,38,Marketing
348,3678,11,Marketing
376,3678,17,Marketing
387,3678,94,Marketing
102,3679,7,Marketing
299,3679,91,Marketing
564,3679,34,Marketing
587,3679,57,Marketing
102,3680,30,Marketing
442,3680,55,Marketing
564,3680,95,Marketing
102,3700,52,Marketing
547,3700,32,Marketing
605,3700,70,Marketing
102,3708,47,Marketing
457,3708,2,Marketing
564,3708,49,Marketing
102,3729,51,Marketing
525,3729,40,Marketing
564,3729,83,Marketing
102,3733,90,Marketing
195,3733,19,Marketing
452,3733,36,Marketing
529,3733,73,Marketing
533,3733,37,Marketing
564,3733,30,Marketing
587,3733,29,Marketing
103,71,66,Retail
150,71,32,Retail
311,71,85,Retail
461,71,39,Retail
496,71,37,Retail
564,71,55,Retail
652,71,23,Retail
103,4475,19,Finance
103,5700,7,Banking
624,5700,62,Banking
103,6996,78,HR
199,6996,51,HR
213,6996,100,HR
294,6996,83,HR
624,6996,31,HR
103,8093,66,HR
313,8093,10,HR
104,5628,51,Banking
165,5628,7,Banking
384,5628,84,Banking
418,5628,12,Banking
623,5628,75,Banking
104,65682,51,Banking
199,65682,76,Banking
212,65682,1,Banking
213,65682,19,Banking
380,65682,33,Banking
580,65682,59,Banking
615,65682,1,Banking
104,84844,77,Business Intelligence
298,84844,10,Business Intelligence
303,84844,47,Business Intelligence
339,84844,53,Business Intelligence
478,84844,53,Business Intelligence
104,129354,73,Marketing
200,129354,95,Marketing
624,129354,92,Marketing
105,458,37,Finance
232,458,97,Finance
509,458,99,Finance
629,458,11,Finance
105,1187,43,Management
242,1187,90,Management
306,1187,38,Management
311,1187,45,Management
358,1187,45,Management
422,1187,41,Management
452,1187,11,Management
514,1187,95,Management
537,1187,11,Management
547,1187,72,Management
564,1187,1,Management
105,1392,61,Management
312,1392,6,Management
452,1392,2,Management
472,1392,79,Management
491,1392,27,Management
547,1392,35,Management
564,1392,92,Management
617,1392,27,Management
105,1480,42,IT
242,1480,68,IT
452,1480,96,IT
550,1480,9,IT
564,1480,52,IT
575,1480,55,IT
105,1727,39,IT
119,1727,19,IT
160,1727,46,IT
311,1727,75,IT
452,1727,35,IT
533,1727,37,IT
605,1727,41,IT
105,1801,93,IT
119,1801,19,IT
200,1801,99,IT
213,1801,87,IT
243,1801,55,IT
285,1801,84,IT
294,1801,19,IT
311,1801,21,IT
313,1801,20,IT
358,1801,82,IT
381,1801,32,IT
384,1801,83,IT
431,1801,15,IT
452,1801,92,IT
453,1801,19,IT
460,1801,3,IT
468,1801,65,IT
518,1801,80,IT
534,1801,45,IT
564,1801,65,IT
580,1801,22,IT
623,1801,29,IT
105,1846,35,IT
608,1846,41,IT
105,3127,85,Marketing
119,3127,57,Marketing
220,3127,20,Marketing
472,3127,17,Marketing
476,3127,95,Marketing
618,3127,26,Marketing
105,3271,16,Marketing
157,3271,5,Marketing
165,3271,90,Marketing
195,3271,50,Marketing
232,3271,39,Marketing
235,3271,34,Marketing
292,3271,4,Marketing
353,3271,97,Marketing
388,3271,37,Marketing
468,3271,100,Marketing
547,3271,33,Marketing
557,3271,63,Marketing
564,3271,9,Marketing
592,3271,91,Marketing
671,3271,16,Marketing
105,3584,40,Marketing
160,3584,48,Marketing
306,3584,4,Marketing
564,3584,44,Marketing
105,3682,75,Marketing
196,3682,67,Marketing
353,3682,4,Marketing
405,3682,93,Marketing
529,3682,2,Marketing
547,3682,14,Marketing
575,3682,42,Marketing
105,3946,32,Marketing
119,3946,51,Marketing
195,3946,28,Marketing
350,3946,66,Marketing
426,3946,48,Marketing
564,3946,61,Marketing
626,3946,20,Marketing
105,4203,73,Finance
311,4203,49,Finance
414,4203,66,Finance
624,4203,33,Finance
105,4218,47,Finance
452,4218,86,Finance
547,4218,49,Finance
587,4218,6,Finance
105,4234,80,Finance
376,4234,61,Finance
472,4234,72,Finance
509,4234,85,Finance
558,4234,36,Finance
624,4234,19,Finance
105,4407,15,Finance
299,4407,51,Finance
105,4479,34,Finance
105,4572,77,Finance
525,4572,84,Finance
575,4572,50,Finance
105,4673,47,Finance
142,4673,34,Finance
213,4673,45,Finance
255,4673,70,Finance
384,4673,5,Finance
461,4673,30,Finance
577,4673,43,Finance
624,4673,56,Finance
643,4673,28,Finance
652,4673,9,Finance
105,4837,16,Finance
609,4837,25,Finance
105,5003,54,Finance
105,5180,0,Finance
105,5302,97,Finance
105,5447,42,Finance
452,5447,98,Finance
547,5447,81,Finance
105,6104,21,Banking
199,6104,60,Banking
346,6104,68,Banking
430,6104,45,Banking
460,6104,98,Banking
528,6104,6,Banking
577,6104,48,Banking
621,6104,29,Banking
624,6104,82,Banking
661,6104,46,Banking
105,6125,11,Banking
394,6125,59,Banking
621,6125,20,Banking
105,6344,86,Banking
105,6898,79,HR
648,6898,8,HR
105,6997,48,HR
105,7005,56,HR
353,7005,8,HR
418,7005,66,HR
105,7017,73,HR
213,7017,7,HR
105,7149,56,HR
212,7149,83,HR
213,7149,57,HR
294,7149,52,HR
418,7149,30,HR
452,7149,49,HR
468,7149,4,HR
471,7149,42,HR
481,7149,66,HR
505,7149,82,HR
509,7149,56,HR
547,7149,1,HR
105,7193,51,HR
105,7272,80,HR
105,7836,96,HR
382,7836,51,HR
452,7836,94,HR
505,7836,81,HR
529,7836,90,HR
547,7836,18,HR
106,1992,85,IT
285,1992,57,IT
457,1992,28,IT
471,1992,32,IT
509,1992,52,IT
106,5422,65,Finance
106,7773,20,HR
106,39408,50,IT
106,39416,13,IT
106,44731,68,IT
106,51086,50,IT
205,51086,31,IT
250,51086,90,IT
423,51086,91,IT
475,51086,52,IT
106,54281,39,Banking
275,54281,35,Banking
380,54281,66,Banking
500,54281,46,Banking
106,59306,84,Banking
426,59306,78,Banking
110,132,60,IT
254,132,81,IT
306,132,44,IT
330,132,94,IT
463,132,82,IT
516,132,6,IT
536,132,68,IT
564,132,74,IT
110,257,51,HR
128,257,96,HR
242,257,50,HR
396,257,10,HR
405,257,11,HR
461,257,40,HR
464,257,73,HR
487,257,51,HR
496,257,71,HR
534,257,73,HR
536,257,36,HR
564,257,71,HR
659,257,57,HR
110,378,21,IT
168,378,99,IT
239,378,24,IT
242,378,15,IT
306,378,46,IT
311,378,54,IT
358,378,33,IT
487,378,24,IT
518,378,54,IT
534,378,66,IT
564,378,5,IT
652,378,2,IT
110,489,35,Finance
153,489,61,Finance
168,489,20,Finance
182,489,100,Finance
239,489,82,Finance
254,489,6,Finance
311,489,8,Finance
344,489,97,Finance
396,489,99,Finance
416,489,12,Finance
487,489,72,Finance
564,489,26,Finance
110,542,84,HR
111,542,45,HR
239,542,85,HR
247,542,70,HR
254,542,80,HR
285,542,47,HR
308,542,79,HR
377,542,100,HR
380,542,17,HR
396,542,96,HR
457,542,77,HR
465,542,80,HR
487,542,68,HR
514,542,69,HR
518,542,12,HR
548,542,71,HR
564,542,73,HR
654,542,74,HR
665,542,83,HR
111,932,14,HR
153,932,63,HR
294,932,4,HR
306,932,42,HR
311,932,38,HR
452,932,52,HR
468,932,88,HR
505,932,66,HR
518,932,28,HR
529,932,60,HR
537,932,43,HR
547,932,48,HR
569,932,95,HR
575,932,55,HR
605,932,42,HR
656,932,15,HR
111,1460,2,Management
311,1460,6,Management
518,1460,40,Management
543,1460,36,Management
564,1460,58,Management
597,1460,11,Management
111,1593,84,IT
239,1593,29,IT
294,1593,47,IT
306,1593,18,IT
311,1593,26,IT
518,1593,95,IT
665,1593,55,IT
111,1658,33,IT
177,1658,65,IT
384,1658,92,IT
408,1658,43,IT
472,1658,25,IT
509,1658,99,IT
608,1658,20,IT
642,1658,24,IT
111,1688,86,IT
128,1688,26,IT
164,1688,20,IT
175,1688,6,IT
185,1688,37,IT
213,1688,75,IT
294,1688,49,IT
358,1688,71,IT
363,1688,52,IT
382,1688,12,IT
418,1688,70,IT
461,1688,59,IT
466,1688,61,IT
468,1688,58,IT
472,1688,88,IT
518,1688,63,IT
557,1688,2,IT
564,1688,35,IT
575,1688,44,IT
605,1688,99,IT
646,1688,42,IT
654,1688,83,IT
111,1804,57,IT
119,1804,49,IT
452,1804,49,IT
111,1863,17,IT
165,1863,94,IT
196,1863,89,IT
358,1863,80,IT
509,1863,37,IT
564,1863,25,IT
624,1863,77,IT
111,2330,44,IT
427,2330,94,IT
472,2330,19,IT
111,2558,56,Retial
128,2558,77,Retial
239,2558,78,Retial
358,2558,79,Retial
363,2558,16,Retial
380,2558,76,Retial
452,2558,39,Retial
466,2558,10,Retial
493,2558,79,Retial
518,2558,91,Retial
646,2558,91,Retial
665,2558,90,Retial
111,2563,2,Retial
292,2563,33,Retial
609,2563,76,Retial
111,3270,46,Marketing
242,3270,78,Marketing
247,3270,79,Marketing
294,3270,46,Marketing
306,3270,22,Marketing
382,3270,2,Marketing
461,3270,84,Marketing
468,3270,0,Marketing
564,3270,23,Marketing
614,3270,72,Marketing
652,3270,95,Marketing
111,3835,92,Marketing
534,3835,36,Marketing
564,3835,75,Marketing
111,4130,62,Finance
239,4130,59,Finance
294,4130,76,Finance
404,4130,67,Finance
414,4130,81,Finance
111,4219,78,Finance
294,4219,3,Finance
311,4219,40,Finance
350,4219,32,Finance
111,4221,88,Finance
239,4221,94,Finance
624,4221,75,Finance
111,4304,19,Finance
407,4304,99,Finance
427,4304,0,Finance
452,4304,84,Finance
472,4304,39,Finance
111,4357,72,Finance
294,4357,85,Finance
311,4357,51,Finance
328,4357,93,Finance
405,4357,7,Finance
547,4357,28,Finance
575,4357,21,Finance
111,4545,90,Finance
130,4545,23,Finance
150,4545,13,Finance
157,4545,66,Finance
213,4545,4,Finance
346,4545,43,Finance
423,4545,23,Finance
439,4545,84,Finance
457,4545,73,Finance
468,4545,50,Finance
561,4545,4,Finance
624,4545,73,Finance
652,4545,64,Finance
654,4545,58,Finance
111,4600,22,Finance
111,4677,94,Finance
142,4677,72,Finance
457,4677,26,Finance
624,4677,74,Finance
111,4757,91,Finance
150,4757,34,Finance
294,4757,99,Finance
311,4757,5,Finance
380,4757,17,Finance
475,4757,26,Finance
547,4757,98,Finance
111,5255,22,Finance
353,5255,36,Finance
439,5255,70,Finance
598,5255,63,Finance
111,5438,93,Finance
350,5438,10,Finance
624,5438,60,Finance
111,5505,76,Finance
187,5505,97,Finance
240,5505,94,Finance
262,5505,36,Finance
380,5505,92,Finance
388,5505,45,Finance
427,5505,16,Finance
452,5505,20,Finance
460,5505,62,Finance
468,5505,61,Finance
547,5505,29,Finance
596,5505,92,Finance
111,5829,7,Banking
128,5829,18,Banking
111,6183,53,Banking
294,6183,28,Banking
315,6183,98,Banking
111,6375,84,Banking
624,6375,15,Banking
111,6480,41,Banking
294,6480,27,Banking
311,6480,100,Banking
547,6480,54,Banking
111,6638,33,Banking
311,6638,15,Banking
388,6638,11,Banking
547,6638,61,Banking
111,6744,21,HR
294,6744,49,HR
111,6850,36,HR
311,6850,2,HR
460,6850,55,HR
111,6974,51,HR
294,6974,68,HR
367,6974,51,HR
388,6974,56,HR
547,6974,35,HR
111,7101,72,HR
150,7101,10,HR
624,7101,56,HR
111,7255,24,HR
212,7255,97,HR
294,7255,91,HR
311,7255,91,HR
452,7255,4,HR
509,7255,6,HR
547,7255,79,HR
111,8709,30,Business Intelligence
117,2719,40,Retial
119,2719,34,Retial
128,2719,58,Retial
189,2719,45,Retial
195,2719,11,Retial
212,2719,14,Retial
243,2719,42,Retial
247,2719,98,Retial
262,2719,83,Retial
380,2719,32,Retial
401,2719,92,Retial
412,2719,65,Retial
461,2719,7,Retial
468,2719,21,Retial
471,2719,17,Retial
476,2719,48,Retial
564,2719,79,Retial
598,2719,47,Retial
626,2719,53,Retial
665,2719,21,Retial
669,2719,45,Retial
117,43396,66,IT
164,43396,84,IT
253,43396,100,IT
333,43396,72,IT
353,43396,73,IT
380,43396,79,IT
472,43396,99,IT
505,43396,44,IT
117,47148,61,IT
117,50685,40,IT
380,50685,4,IT
547,50685,81,IT
117,89804,48,Business Intelligence
176,89804,46,Business Intelligence
270,89804,55,Business Intelligence
275,89804,95,Business Intelligence
380,89804,67,Business Intelligence
475,89804,11,Business Intelligence
529,89804,18,Business Intelligence
544,89804,72,Business Intelligence
547,89804,81,Business Intelligence
118,1683,23,IT
269,1683,79,IT
312,1683,54,IT
321,1683,83,IT
330,1683,21,IT
407,1683,63,IT
547,1683,8,IT
550,1683,15,IT
587,1683,74,IT
608,1683,47,IT
118,2349,14,Retial
242,2349,50,Retial
265,2349,17,Retial
373,2349,37,Retial
472,2349,47,Retial
547,2349,91,Retial
564,2349,94,Retial
585,2349,72,Retial
597,2349,42,Retial
624,2349,10,Retial
647,2349,64,Retial
118,2613,51,Retial
380,2613,73,Retial
518,2613,50,Retial
564,2613,95,Retial
597,2613,54,Retial
118,3200,53,Marketing
232,3200,56,Marketing
265,3200,44,Marketing
423,3200,9,Marketing
452,3200,33,Marketing
472,3200,10,Marketing
505,3200,89,Marketing
529,3200,63,Marketing
547,3200,80,Marketing
564,3200,45,Marketing
118,3615,15,Marketing
128,3615,86,Marketing
129,3615,91,Marketing
163,3615,66,Marketing
213,3615,71,Marketing
328,3615,19,Marketing
380,3615,41,Marketing
381,3615,50,Marketing
475,3615,31,Marketing
580,3615,48,Marketing
595,3615,69,Marketing
626,3615,52,Marketing
665,3615,27,Marketing
118,3725,48,Marketing
285,3725,23,Marketing
457,3725,80,Marketing
564,3725,15,Marketing
118,3732,32,Marketing
222,3732,86,Marketing
564,3732,68,Marketing
118,3738,57,Marketing
265,3738,27,Marketing
452,3738,81,Marketing
529,3738,27,Marketing
564,3738,8,Marketing
118,3760,56,Marketing
195,3760,49,Marketing
217,3760,46,Marketing
350,3760,72,Marketing
509,3760,62,Marketing
558,3760,71,Marketing
564,3760,56,Marketing
598,3760,75,Marketing
624,3760,30,Marketing
118,3769,47,Marketing
405,3769,1,Marketing
529,3769,46,Marketing
564,3769,70,Marketing
575,3769,51,Marketing
118,3789,80,Marketing
405,3789,45,Marketing
452,3789,81,Marketing
472,3789,76,Marketing
558,3789,24,Marketing
118,3806,73,Marketing
529,3806,95,Marketing
575,3806,13,Marketing
118,3810,83,Marketing
189,3810,88,Marketing
452,3810,34,Marketing
564,3810,48,Marketing
118,3816,11,Marketing
558,3816,92,Marketing
587,3816,86,Marketing
119,443,27,Finance
195,443,58,Finance
472,443,62,Finance
564,443,14,Finance
596,443,98,Finance
609,443,94,Finance
119,870,49,HR
390,870,77,HR
624,870,16,HR
119,881,99,HR
543,881,91,HR
564,881,66,HR
646,881,11,HR
119,943,93,HR
195,943,8,HR
222,943,34,HR
232,943,56,HR
236,943,76,HR
311,943,15,HR
452,943,55,HR
537,943,6,HR
569,943,26,HR
575,943,55,HR
597,943,92,HR
605,943,61,HR
119,1063,21,Management
407,1063,21,Management
564,1063,52,Management
119,1112,46,Management
343,1112,48,Management
408,1112,0,Management
119,1317,6,Management
119,1379,13,Management
142,1379,92,Management
220,1379,84,Management
247,1379,45,Management
285,1379,60,Management
358,1379,6,Management
388,1379,89,Management
509,1379,60,Management
518,1379,55,Management
534,1379,100,Management
564,1379,30,Management
624,1379,99,Management
654,1379,3,Management
665,1379,17,Management
119,1429,67,Management
150,1429,13,Management
215,1429,75,Management
301,1429,67,Management
318,1429,78,Management
346,1429,19,Management
390,1429,1,Management
408,1429,7,Management
502,1429,12,Management
543,1429,67,Management
575,1429,38,Management
605,1429,12,Management
654,1429,18,Management
119,1518,64,IT
128,1518,18,IT
150,1518,88,IT
177,1518,34,IT
242,1518,18,IT
306,1518,66,IT
313,1518,28,IT
367,1518,82,IT
380,1518,13,IT
388,1518,74,IT
534,1518,9,IT
559,1518,44,IT
564,1518,81,IT
119,1564,68,IT
367,1564,57,IT
119,1606,21,IT
518,1606,93,IT
530,1606,74,IT
564,1606,34,IT
119,1613,20,IT
119,1646,40,IT
232,1646,62,IT
358,1646,3,IT
380,1646,35,IT
452,1646,95,IT
518,1646,45,IT
624,1646,72,IT
119,1678,18,IT
160,1678,56,IT
242,1678,52,IT
292,1678,43,IT
294,1678,81,IT
306,1678,50,IT
342,1678,83,IT
373,1678,29,IT
381,1678,44,IT
407,1678,63,IT
452,1678,4,IT
461,1678,4,IT
472,1678,87,IT
509,1678,20,IT
529,1678,20,IT
533,1678,42,IT
547,1678,50,IT
564,1678,61,IT
605,1678,18,IT
652,1678,89,IT
658,1678,26,IT
119,1702,80,IT
185,1702,86,IT
195,1702,78,IT
197,1702,72,IT
200,1702,96,IT
213,1702,9,IT
220,1702,99,IT
311,1702,12,IT
518,1702,39,IT
530,1702,3,IT
547,1702,68,IT
560,1702,73,IT
564,1702,31,IT
577,1702,46,IT
605,1702,67,IT
646,1702,44,IT
119,1713,24,IT
239,1713,16,IT
289,1713,55,IT
294,1713,10,IT
306,1713,100,IT
321,1713,78,IT
342,1713,54,IT
380,1713,53,IT
452,1713,4,IT
492,1713,69,IT
518,1713,37,IT
557,1713,54,IT
564,1713,5,IT
575,1713,27,IT
595,1713,65,IT
607,1713,58,IT
119,1824,32,IT
509,1824,39,IT
647,1824,9,IT
119,1833,16,IT
150,1833,5,IT
213,1833,21,IT
380,1833,6,IT
412,1833,46,IT
453,1833,8,IT
534,1833,94,IT
550,1833,77,IT
564,1833,26,IT
624,1833,7,IT
626,1833,86,IT
119,1848,87,IT
137,1848,18,IT
213,1848,74,IT
346,1848,91,IT
377,1848,24,IT
531,1848,32,IT
564,1848,38,IT
575,1848,76,IT
646,1848,31,IT
653,1848,14,IT
119,1852,11,IT
119,1866,7,IT
128,1866,46,IT
247,1866,68,IT
472,1866,92,IT
647,1866,76,IT
119,1885,74,IT
187,1885,13,IT
232,1885,66,IT
240,1885,23,IT
285,1885,56,IT
304,1885,86,IT
306,1885,22,IT
312,1885,99,IT
373,1885,30,IT
388,1885,80,IT
408,1885,74,IT
452,1885,68,IT
491,1885,32,IT
504,1885,84,IT
509,1885,97,IT
510,1885,2,IT
518,1885,64,IT
529,1885,26,IT
545,1885,82,IT
547,1885,94,IT
564,1885,37,IT
585,1885,56,IT
617,1885,62,IT
652,1885,68,IT
119,1894,11,IT
150,1894,48,IT
213,1894,3,IT
232,1894,6,IT
239,1894,91,IT
247,1894,27,IT
285,1894,88,IT
294,1894,83,IT
311,1894,91,IT
313,1894,83,IT
358,1894,41,IT
380,1894,27,IT
452,1894,80,IT
468,1894,16,IT
493,1894,65,IT
505,1894,42,IT
518,1894,70,IT
534,1894,5,IT
564,1894,38,IT
575,1894,9,IT
610,1894,28,IT
646,1894,41,IT
654,1894,47,IT
119,2053,54,IT
148,2053,87,IT
167,2053,92,IT
177,2053,0,IT
245,2053,15,IT
294,2053,45,IT
358,2053,12,IT
359,2053,1,IT
453,2053,32,IT
468,2053,88,IT
500,2053,29,IT
518,2053,74,IT
564,2053,7,IT
577,2053,6,IT
585,2053,24,IT
624,2053,93,IT
646,2053,52,IT
119,2071,66,IT
306,2071,19,IT
312,2071,2,IT
407,2071,67,IT
408,2071,37,IT
452,2071,50,IT
564,2071,62,IT
665,2071,46,IT
119,2101,41,IT
510,2101,40,IT
119,2104,43,IT
242,2104,70,IT
564,2104,98,IT
119,2306,37,IT
227,2306,22,IT
239,2306,64,IT
358,2306,52,IT
452,2306,71,IT
119,2337,59,IT
299,2337,72,IT
414,2337,45,IT
429,2337,75,IT
564,2337,68,IT
644,2337,99,IT
119,2365,65,Retial
167,2365,92,Retial
232,2365,45,Retial
401,2365,60,Retial
564,2365,39,Retial
119,2373,0,Retial
388,2373,100,Retial
461,2373,98,Retial
518,2373,30,Retial
564,2373,12,Retial
580,2373,99,Retial
119,2375,66,Retial
160,2375,70,Retial
232,2375,57,Retial
239,2375,43,Retial
285,2375,25,Retial
294,2375,81,Retial
306,2375,40,Retial
311,2375,74,Retial
358,2375,99,Retial
373,2375,28,Retial
388,2375,41,Retial
398,2375,6,Retial
452,2375,82,Retial
457,2375,3,Retial
463,2375,20,Retial
465,2375,38,Retial
472,2375,86,Retial
509,2375,99,Retial
518,2375,10,Retial
564,2375,87,Retial
594,2375,61,Retial
624,2375,29,Retial
119,2425,82,Retial
388,2425,19,Retial
472,2425,21,Retial
509,2425,64,Retial
608,2425,74,Retial
119,2440,9,Retial
299,2440,63,Retial
509,2440,25,Retial
564,2440,38,Retial
119,2498,70,Retial
358,2498,86,Retial
453,2498,75,Retial
119,2587,94,Retial
189,2587,84,Retial
239,2587,94,Retial
380,2587,87,Retial
624,2587,25,Retial
119,2590,61,Retial
467,2590,59,Retial
472,2590,1,Retial
547,2590,74,Retial
119,2660,49,Retial
439,2660,16,Retial
119,2828,24,Retial
518,2828,42,Retial
119,3099,92,Marketing
195,3099,72,Marketing
315,3099,60,Marketing
414,3099,57,Marketing
452,3099,16,Marketing
468,3099,44,Marketing
472,3099,15,Marketing
529,3099,90,Marketing
547,3099,14,Marketing
119,3194,2,Marketing
160,3194,75,Marketing
195,3194,32,Marketing
265,3194,83,Marketing
311,3194,80,Marketing
452,3194,75,Marketing
523,3194,44,Marketing
529,3194,46,Marketing
533,3194,3,Marketing
547,3194,16,Marketing
564,3194,78,Marketing
119,3330,71,Marketing
242,3330,83,Marketing
376,3330,11,Marketing
387,3330,59,Marketing
472,3330,100,Marketing
547,3330,93,Marketing
575,3330,100,Marketing
119,3379,18,Marketing
387,3379,57,Marketing
405,3379,20,Marketing
452,3379,79,Marketing
547,3379,99,Marketing
575,3379,58,Marketing
119,3388,66,Marketing
239,3388,52,Marketing
247,3388,95,Marketing
285,3388,62,Marketing
294,3388,43,Marketing
457,3388,87,Marketing
564,3388,81,Marketing
598,3388,62,Marketing
624,3388,53,Marketing
119,3414,70,Marketing
311,3414,70,Marketing
358,3414,61,Marketing
569,3414,35,Marketing
119,3457,31,Marketing
452,3457,83,Marketing
547,3457,21,Marketing
558,3457,59,Marketing
564,3457,97,Marketing
